,codigo_ocorrencia,codigo_ocorrencia2,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,total_recomendacoes
1147,49951,49951,INCIDENTE,GUARULHOS,SP,SBGR,2013-10-02,09:30:00,0
1148,49831,49831,INCIDENTE,BRASÍLIA,DF,****,2013-10-03,16:22:00,0
1149,49832,49832,INCIDENTE,CARACARAÍ,RR,****,2013-10-03,13:28:00,0
1150,49876,49876,ACIDENTE,SANTA RITA DO TRIVELATO,MT,****,2013-10-03,18:09:00,1
1151,49792,49792,ACIDENTE,SÃO CAETANO DO SUL,SP,****,2013-10-04,15:30:00,0
1152,49819,49819,INCIDENTE,BOA VISTA,RR,****,2013-10-05,18:30:00,0
1153,49911,49911,ACIDENTE,ALEGRETE,RS,SSLT,2013-10-05,21:00:00,0
1154,49935,49935,INCIDENTE GRAVE,MARICÁ,RJ,SDMC,2013-10-05,18:29:00,0
1155,49797,49797,INCIDENTE GRAVE,SALVADOR,BA,SBSV,2013-10-06,13:45:00,0
1156,49957,49957,INCIDENTE,JOINVILLE,SC,SBJV,2013-10-06,22:30:00,0
1157,49931,49931,INCIDENTE GRAVE,GOIÂNIA,GO,SBNV,2013-10-09,16:30:00,0
1158,49958,49958,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2013-10-09,13:24:00,0
1159,49932,49932,INCIDENTE GRAVE,PASSO FUNDO,RS,SSAQ,2013-10-10,18:07:00,0
1160,49959,49959,INCIDENTE,BRAGANÇA PAULISTA,SP,SDJB,2013-10-10,16:40:00,0
1161,49961,49961,INCIDENTE,VITÓRIA DA CONQUISTA,BA,SBQV,2013-10-10,17:17:00,0
1162,49878,49878,ACIDENTE,QUATRO BARRAS,PR,****,2013-10-11,18:53:00,1
1163,49962,49962,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2013-10-11,23:15:00,0
1164,49963,49963,INCIDENTE,TABATINGA,AM,SBTT,2013-10-11,14:30:00,0
1165,49964,49964,INCIDENTE,LONDRINA,PR,****,2013-10-11,22:05:00,0
1166,50093,50093,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,2013-10-11,22:50:00,0
1167,50153,50153,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2013-10-11,20:36:00,0
1168,49880,49880,ACIDENTE,COTEGIPE,BA,****,2013-10-12,18:40:00,7
1169,49933,49933,INCIDENTE GRAVE,VENDA NOVA DO IMIGRANTE,ES,****,2013-10-12,18:00:00,0
1170,49934,49934,INCIDENTE GRAVE,VARGINHA,MG,SBVG,2013-10-12,12:25:00,0
1171,49965,49965,INCIDENTE,FORTALEZA,CE,SBFZ,2013-10-12,10:25:00,0
1172,49966,49966,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,2013-10-13,13:50:00,0
1173,49882,49882,ACIDENTE,RIO CLARO,SP,SDRK,2013-10-14,15:30:00,1
1174,49892,49892,ACIDENTE,PROMISSÃO,SP,****,2013-10-14,20:10:00,1
1175,50095,50095,INCIDENTE GRAVE,ITAPIPOCA,CE,****,2013-10-15,14:30:00,2
1176,49967,49967,INCIDENTE,BELO HORIZONTE,MG,SBBH,2013-10-16,12:09:00,0
1177,49968,49968,INCIDENTE,CAMPINAS,SP,****,2013-10-18,16:15:00,0
1178,50173,50173,INCIDENTE,LONDRINA,PR,SBLO,2013-10-18,18:15:00,0
1179,50174,50174,INCIDENTE,BELO HORIZONTE,MG,SBBH,2013-10-18,17:45:00,0
1180,50091,50091,ACIDENTE,CORUMBÁ,MS,****,2013-10-19,11:05:00,0
1181,50176,50176,INCIDENTE,MARABÁ,PA,SBMA,2013-10-19,14:55:00,0
1182,50192,50192,INCIDENTE,BRAGANÇA PAULISTA,SP,****,2013-10-19,12:00:00,0
1183,50211,50211,INCIDENTE,RIO DE JANEIRO,RJ,****,2013-10-19,14:40:00,0
1184,50053,50053,ACIDENTE,CAMPO GRANDE,MS,SSAY,2013-10-20,18:40:00,0
1185,50291,50291,ACIDENTE,MARICÁ,RJ,****,2013-10-21,18:40:00,2
1186,50292,50292,ACIDENTE,JOINVILLE,SC,SBJV,2013-10-22,19:40:00,1
1187,50314,50314,ACIDENTE,MUCUGÊ,BA,****,2013-10-22,20:06:00,7
1188,50213,50213,INCIDENTE,DOURADOS,MS,SSDO,2013-10-23,17:30:00,0
1189,50533,50533,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2013-10-23,19:15:00,0
1190,50214,50214,INCIDENTE,LONDRINA,PR,****,2013-10-24,23:00:00,0
1191,50254,50254,INCIDENTE,PORTO ALEGRE,RS,SBPA,2013-10-24,12:33:00,0
1192,50255,50255,INCIDENTE,VITÓRIA,ES,SBVT,2013-10-24,11:46:00,0
1193,50534,50534,INCIDENTE,SÃO PAULO,SP,SBMT,2013-10-25,15:00:00,0
1194,50097,50097,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,SBGL,2013-10-27,18:20:00,2
1195,50317,50317,ACIDENTE,TANGARÁ DA SERRA,MT,SDVI,2013-10-27,13:00:00,0
1196,50320,50320,ACIDENTE,ILHÉUS,BA,SBIL,2013-10-27,19:46:00,4
1197,50321,50321,ACIDENTE,ITAITUBA,PA,****,2013-10-29,12:25:00,0
1198,50322,50322,INCIDENTE GRAVE,SÃO LUÍS,MA,SBSL,2013-10-30,16:54:00,0
1199,50257,50257,INCIDENTE,TIETÊ,SP,SDET,2013-10-31,19:00:00,0
1200,50517,50517,INCIDENTE,BELO HORIZONTE,MG,SBPR,2013-11-02,16:15:00,0
1201,50535,50535,INCIDENTE,GUARULHOS,SP,SBGR,2013-11-02,16:00:00,0
1202,50099,50099,INCIDENTE GRAVE,FORTALEZA,CE,SBFZ,2013-11-04,14:10:00,0
1203,50258,50258,INCIDENTE,CAMPO GRANDE,MS,SBCG,2013-11-04,16:25:00,0
1204,50324,50324,ACIDENTE,LAVRAS,MG,****,2013-11-04,13:30:00,0
1205,50349,50349,ACIDENTE,TAPURAH,MT,****,2013-11-04,21:39:00,0
1206,50259,50259,INCIDENTE,FERNANDO DE NORONHA,PE,SBFN,2013-11-06,18:42:00,0
1207,50331,50331,ACIDENTE,SAPEZAL,MT,****,2013-11-06,10:40:00,1
1208,50542,50542,INCIDENTE,POÇOS DE CALDAS,MG,****,2013-11-06,08:30:00,0
1209,50543,50543,INCIDENTE,SALVADOR,BA,****,2013-11-06,12:37:00,0
1210,50260,50260,INCIDENTE,RIO DE JANEIRO,RJ,****,2013-11-07,13:30:00,0
1211,50131,50131,ACIDENTE,URUGUAIANA,RS,****,2013-11-08,21:10:00,0
1212,50271,50271,INCIDENTE,ITAJUBÁ,MG,****,2013-11-08,20:15:00,0
1213,50332,50332,ACIDENTE,CIANORTE,PR,SSCT,2013-11-08,18:00:00,0
1214,50132,50132,ACIDENTE,PARATY,RJ,****,2013-11-10,17:00:00,0
1215,50511,50511,INCIDENTE GRAVE,ALMEIRIM,PA,****,2013-11-10,12:30:00,1
1216,50333,50333,ACIDENTE,JARINU,SP,****,2013-11-11,12:10:00,1
1217,50273,50273,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,2013-11-13,14:00:00,0
1218,50325,50325,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2013-11-14,23:54:00,0
1219,50334,50334,ACIDENTE,GUARAMIRIM,SC,****,2013-11-14,19:00:00,0
1220,50372,50372,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2013-11-14,21:19:00,0
1221,50544,50544,INCIDENTE,BELO HORIZONTE,MG,SBBH,2013-11-14,17:46:00,0
1222,50275,50275,INCIDENTE,RIBAS DO RIO PARDO,MS,SDHP,2013-11-15,16:40:00,0
1223,50545,50545,INCIDENTE,SALVADOR,BA,SBSV,2013-11-15,18:51:00,0
1224,50352,50352,ACIDENTE,BOM DESPACHO,MG,****,2013-11-16,21:30:00,0
1225,50276,50276,INCIDENTE,BIRITIBA-MIRIM,SP,****,2013-11-20,15:30:00,0
1226,50335,50335,ACIDENTE,UBERABA,MG,SBUR,2013-11-20,21:15:00,0
1227,50337,50337,ACIDENTE,MANGARATIBA,RJ,****,2013-11-20,11:30:00,2
1228,50546,50546,INCIDENTE,RECIFE,PE,SBRF,2013-11-21,14:25:00,0
1229,50547,50547,INCIDENTE,GOIÂNIA,GO,****,2013-11-21,01:19:00,0
1230,50549,50549,INCIDENTE,VITÓRIA,ES,****,2013-11-22,13:05:00,0
1231,50551,50551,INCIDENTE,CURITIBA,PR,SBBI,2013-11-22,17:35:00,0
1232,50552,50552,INCIDENTE,LONDRINA,PR,****,2013-11-24,19:30:00,0
1233,50554,50554,INCIDENTE,CAMPINAS,SP,SBKP,2013-11-24,11:06:00,0
1234,50313,50313,INCIDENTE GRAVE,CACOAL,RO,SSKW,2013-11-25,12:32:00,0
1235,50373,50373,INCIDENTE,NOVO PROGRESSO,PA,****,2013-11-27,18:46:00,0
1236,50556,50556,INCIDENTE,GOIÂNIA,GO,SBGO,2013-11-28,15:13:00,0
1237,50339,50339,ACIDENTE,MOGI MIRIM,SP,****,2013-11-29,19:30:00,0
1238,50374,50374,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2013-12-02,00:27:00,0
1239,50375,50375,INCIDENTE,RIO DE JANEIRO,RJ,****,2013-12-02,00:16:00,0
1240,50557,50557,INCIDENTE,MANAUS,AM,SBEG,2013-12-02,11:17:00,0
1241,50558,50558,INCIDENTE,RECIFE,PE,SBRF,2013-12-02,15:00:00,0
1242,50559,50559,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2013-12-02,00:17:00,0
1243,50341,50341,ACIDENTE,PALMEIRA DAS MISSÕES,RS,SSPL,2013-12-03,17:30:00,0
1244,50513,50513,INCIDENTE GRAVE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,2013-12-03,14:10:00,0
1245,50560,50560,INCIDENTE,LONDRINA,PR,SBLO,2013-12-03,12:20:00,0
1246,50838,50838,ACIDENTE,MIRACATU,SP,****,2013-12-03,13:15:00,0
1247,50342,50342,ACIDENTE,NOVO PROGRESSO,PA,SJNP,2013-12-04,14:30:00,4
1248,50343,50343,ACIDENTE,SOROCABA,SP,SBMT,2013-12-05,11:20:00,1
1249,50561,50561,INCIDENTE,SÃO PAULO,SP,****,2013-12-05,20:00:00,0
1250,50562,50562,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,2013-12-05,00:15:00,0
1251,50399,50399,INCIDENTE,MANAUS,AM,SBEG,2013-12-06,21:52:00,0
1252,50515,50515,INCIDENTE GRAVE,BARRA DO GARÇAS,MT,SBBW,2013-12-06,20:48:00,0
1253,50563,50563,INCIDENTE,GOIÂNIA,GO,****,2013-12-06,13:20:00,0
1254,50344,50344,ACIDENTE,SANTA CRUZ DO RIO PARDO,SP,****,2013-12-07,10:00:00,1
1255,50353,50353,ACIDENTE,ATIBAIA,SP,SDVH,2013-12-07,20:30:00,0
1256,50564,50564,INCIDENTE,GUARULHOS,SP,SBGR,2013-12-07,07:00:00,0
1257,50531,50531,INCIDENTE,GURUPI,TO,****,2013-12-08,20:00:00,0
1258,50239,50239,ACIDENTE,JUÍNA,MT,SWJN,2013-12-10,13:12:00,0
1259,50346,50346,ACIDENTE,BRASÍLIA,DF,SIQE,2013-12-10,12:05:00,0
1260,50354,50354,ACIDENTE,ITAPEVA,SP,SDYW,2013-12-10,20:00:00,0
1261,50376,50376,INCIDENTE,RIO DE JANEIRO,RJ,****,2013-12-10,11:05:00,0
1262,50377,50377,INCIDENTE,ALTAMIRA,PA,SBHT,2013-12-10,21:40:00,0
1263,50565,50565,INCIDENTE,CAMPINAS,SP,****,2013-12-11,01:30:00,0
1264,50245,50245,ACIDENTE,PRIMAVERA DO LESTE,MT,****,2013-12-13,12:00:00,0
1265,50412,50412,ACIDENTE,TERRA RICA,PR,****,2013-12-13,03:00:00,0
1266,50516,50516,INCIDENTE GRAVE,UBERLÂNDIA,MG,SBUL,2013-12-14,22:49:00,0
1267,50233,50233,ACIDENTE,CASCAVEL,PR,SBCA,2013-12-15,14:25:00,0
1268,50248,50248,ACIDENTE,TUPI PAULISTA,SP,SDTI,2013-12-15,20:30:00,0
1269,50238,50238,ACIDENTE,TERESINA,PI,SBTE,2013-12-16,21:48:00,6
1270,50378,50378,INCIDENTE,BRASÍLIA,DF,SBBR,2013-12-16,16:00:00,0
1271,50379,50379,INCIDENTE,BELO HORIZONTE,MG,SBBH,2013-12-16,02:01:00,0
1272,50431,50431,INCIDENTE,MATRIZ DE CAMARAGIBE,AL,****,2013-12-16,18:14:00,0
1273,50453,50453,ACIDENTE,FOZ DO IGUAÇU,PR,****,2013-12-16,19:42:00,0
1274,50240,50240,ACIDENTE,ITAQUI,RS,****,2013-12-18,11:45:00,3
1275,50246,50246,ACIDENTE,TAPURAH,MT,****,2013-12-18,12:40:00,2
1276,50251,50251,ACIDENTE,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,2013-12-18,09:55:00,0
1277,50315,50315,INCIDENTE GRAVE,PASSO FUNDO,RS,SBPF,2013-12-18,20:30:00,0
1278,50319,50319,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,2013-12-18,20:14:00,0
1279,50380,50380,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2013-12-18,17:14:00,0
1280,50381,50381,INCIDENTE,PRESIDENTE PRUDENTE,SP,SBDN,2013-12-18,11:40:00,0
1281,50382,50382,INCIDENTE,SANTARÉM,PA,SBSN,2013-12-18,01:45:00,0
1282,50674,50674,INCIDENTE,LONDRINA,PR,SBLO,2013-12-18,21:35:00,0
1283,50318,50318,INCIDENTE GRAVE,BELO HORIZONTE,MG,SBPR,2013-12-19,17:00:00,0
1284,50371,50371,INCIDENTE,ARACAJU,SE,****,2013-12-19,19:00:00,0
1285,50383,50383,INCIDENTE,BELO HORIZONTE,MG,SBBH,2013-12-19,18:50:00,0
1286,50384,50384,INCIDENTE,CAMPINAS,SP,****,2013-12-19,19:30:00,0
1287,50234,50234,ACIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,2013-12-20,15:35:00,0
1288,50654,50654,INCIDENTE,PASSO FUNDO,RS,SBPF,2013-12-21,15:00:00,0
1289,50388,50388,INCIDENTE,SÃO BERNARDO DO CAMPO,SP,****,2013-12-22,17:40:00,0
1290,50389,50389,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2013-12-23,12:05:00,0
1291,50252,50252,ACIDENTE,ROSÁRIO DO SUL,RS,****,2013-12-26,19:00:00,0
1292,50390,50390,INCIDENTE,GUARULHOS,SP,SBGR,2013-12-26,23:40:00,0
1293,50434,50434,INCIDENTE,SÃO PAULO,SP,SBMT,2013-12-27,15:26:00,0
1294,50433,50433,INCIDENTE,BAIXO GUANDU,ES,SNBG,2013-12-28,12:45:00,0
1295,50236,50236,ACIDENTE,CANDEIAS DO JAMARI,RO,****,2013-12-29,19:00:00,0
1296,50435,50435,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,2013-12-29,20:07:00,0
1297,50672,50672,INCIDENTE,PARANAGUÁ,PR,SSPG,2013-12-29,20:45:00,0
1298,50673,50673,INCIDENTE,CURITIBA,PR,SBBI,2013-12-29,19:58:00,0
1299,50347,50347,ACIDENTE,CARAZINHO,RS,SSKZ,2013-12-30,11:35:00,0
1300,50253,50253,ACIDENTE,NOVA PONTE,MG,****,2013-12-31,14:25:00,0
1301,51087,51087,INCIDENTE,MANAUS,AM,SWFN,2014-01-02,12:30:00,0
1302,52944,52944,INCIDENTE,SÃO PAULO,SP,SBMT,2014-01-02,19:30:00,0
1303,50771,50771,ACIDENTE,UBERABA,MG,****,2014-01-03,11:15:00,0
1304,51091,51091,INCIDENTE,RIO DE JANEIRO,RJ,****,2014-01-03,10:21:00,0
1305,51092,51092,INCIDENTE,MACAÉ,RJ,SBME,2014-01-03,21:24:00,0
1306,52934,52934,ACIDENTE,LAGOA FORMOSA,MG,****,2014-01-03,21:00:00,2
1307,51093,51093,INCIDENTE,BELO HORIZONTE,MG,SBBH,2014-01-04,12:23:00,0
1308,52936,52936,ACIDENTE,SÃO JOSÉ DO XINGU,MT,****,2014-01-04,17:35:00,0
1309,52939,52939,ACIDENTE,ITAQUI,RS,SSIQ,2014-01-06,20:00:00,0
1310,52814,52814,ACIDENTE,BOM JESUS,PI,SNGG,2014-01-07,11:45:00,1
1311,52937,52937,ACIDENTE,PRIMAVERA DO LESTE,MT,****,2014-01-07,20:59:00,0
1312,51439,51439,INCIDENTE GRAVE,SANTARÉM,PA,SBSN,2014-01-08,15:15:00,0
1313,52938,52938,ACIDENTE,LONDRINA,PR,SBLO,2014-01-08,19:48:00,0
1314,51094,51094,INCIDENTE,SÃO LUÍS,MA,SBSL,2014-01-09,08:22:00,0
1315,51440,51440,INCIDENTE GRAVE,RECIFE,PE,SBRF,2014-01-09,16:08:00,1
1316,52935,52935,ACIDENTE,SANTO ÂNGELO,RS,SBNM,2014-01-09,18:45:00,1
1317,51095,51095,INCIDENTE,RIO DE JANEIRO,RJ,****,2014-01-10,18:00:00,0
1318,51096,51096,INCIDENTE,RIO DE JANEIRO,RJ,****,2014-01-10,13:30:00,0
1319,51097,51097,INCIDENTE,PORTO ALEGRE,RS,****,2014-01-10,03:00:00,0
1320,51098,51098,INCIDENTE,BRASÍLIA,DF,****,2014-01-11,19:18:00,0
1321,52940,52940,ACIDENTE,QUARTO CENTENÁRIO,PR,****,2014-01-11,10:40:00,0
1322,50791,50791,ACIDENTE,SANTA MARIA MADALENA,RJ,****,2014-01-12,13:50:00,0
1323,51099,51099,INCIDENTE,CABEDELO,PB,SNJO,2014-01-12,18:30:00,0
1324,52941,52941,ACIDENTE,ITAITUBA,PA,SNXR,2014-01-12,20:30:00,0
1325,51111,51111,INCIDENTE,JOINVILLE,SC,SBJV,2014-01-13,21:47:00,0
1326,50984,50984,ACIDENTE,QUERÊNCIA DO NORTE,PR,****,2014-01-14,22:30:00,0
1327,51072,51072,INCIDENTE,CAPÃO DA CANOA,RS,SSKK,2014-01-14,14:15:00,0
1328,51112,51112,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2014-01-14,18:59:00,0
1329,51131,51131,INCIDENTE,BRASÍLIA,DF,SBBR,2014-01-14,17:48:00,0
1330,51132,51132,INCIDENTE,VITÓRIA,ES,SBVT,2014-01-14,10:00:00,0
1331,51133,51133,INCIDENTE,CAMPINAS,SP,****,2014-01-15,20:28:00,0
1332,51134,51134,INCIDENTE,BELÉM,PA,SBBE,2014-01-16,18:15:00,0
1333,51073,51073,INCIDENTE,CABO FRIO,RJ,SBCB,2014-01-17,10:17:00,0
1334,51135,51135,INCIDENTE,GUARULHOS,SP,SBGR,2014-01-17,13:05:00,0
1335,51137,51137,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2014-01-17,15:41:00,0
1336,51139,51139,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2014-01-18,19:18:00,0
1337,51140,51140,INCIDENTE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,2014-01-18,12:39:00,0
1338,52942,52942,ACIDENTE,MANAUS,AM,SWFN,2014-01-18,19:50:00,0
1339,52943,52943,INCIDENTE,GOIÂNIA,GO,SBNV,2014-01-20,11:45:00,0
1340,50792,50792,ACIDENTE,CAMPO GRANDE,MS,****,2014-01-21,20:10:00,0
1341,51141,51141,INCIDENTE,JUNDIAÍ,SP,SBJD,2014-01-21,21:00:00,0
1342,51418,51418,INCIDENTE GRAVE,JOSÉ BONIFÁCIO,SP,****,2014-01-21,14:30:00,0
1343,51142,51142,INCIDENTE,SÃO PAULO,SP,SBSP,2014-01-22,22:10:00,0
1344,51143,51143,INCIDENTE,SÃO PAULO,SP,SBMT,2014-01-22,21:55:00,0
1345,51144,51144,INCIDENTE,RECIFE,PE,SBRF,2014-01-23,09:50:00,0
1346,51145,51145,INCIDENTE,MUCURI,BA,SNMU,2014-01-23,17:15:00,0
1347,51146,51146,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,2014-01-24,21:35:00,0
1348,51147,51147,INCIDENTE,CAXIAS DO SUL,RS,SBCX,2014-01-24,19:30:00,0
1349,51148,51148,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2014-01-24,11:00:00,0
1350,51419,51419,ACIDENTE,BOTUCATU,SP,****,2014-01-24,15:15:00,0
1351,51149,51149,INCIDENTE,RIO DE JANEIRO,RJ,****,2014-01-25,01:10:00,0
1352,51151,51151,INCIDENTE,SÃO PAULO,SP,SBMT,2014-01-26,19:40:00,0
1353,51153,51153,INCIDENTE,PIRACICABA,SP,SDPW,2014-01-26,14:04:00,0
1354,50794,50794,ACIDENTE,TURMALINA,MG,****,2014-01-27,08:20:00,0
1355,51154,51154,INCIDENTE,PORTO ALEGRE,RS,SBPA,2014-01-27,21:30:00,0
1356,51768,51768,INCIDENTE,BRASÍLIA,DF,SBBR,2014-01-27,01:00:00,0
1357,51155,51155,INCIDENTE,VITÓRIA,ES,SBVT,2014-01-28,18:40:00,0
1358,50797,50797,ACIDENTE,CACHOEIRA DO SUL,RS,SSKS,2014-01-29,13:40:00,2
1359,51015,51015,INCIDENTE GRAVE,GUARUJÁ,SP,SBST,2014-01-29,17:00:00,1
1360,51156,51156,INCIDENTE,GOIÂNIA,GO,SBGO,2014-01-30,12:39:00,0
1361,51157,51157,INCIDENTE,FORTALEZA,CE,SBFZ,2014-01-30,10:10:00,0
1362,51158,51158,INCIDENTE,RIO BRANCO,AC,SBRB,2014-01-30,19:50:00,0
1363,51420,51420,ACIDENTE,ITANHAÉM,SP,****,2014-01-30,20:40:00,0
1364,50799,50799,ACIDENTE,UNAÍ,MG,SNUN,2014-01-31,10:30:00,0
1365,51159,51159,INCIDENTE,GOIÂNIA,GO,SBGO,2014-01-31,20:37:00,0
1366,51160,51160,INCIDENTE,LONDRINA,PR,SSOK,2014-01-31,13:30:00,0
1367,51161,51161,INCIDENTE,FORTALEZA,CE,SNWC,2014-01-31,12:45:00,0
1368,53150,53150,ACIDENTE,MOGI MIRIM,SP,SDMJ,2014-01-31,21:00:00,0
1369,50800,50800,ACIDENTE,SANTO ANTÔNIO DO LEVERGER,MT,****,2014-02-01,12:20:00,4
1370,50801,50801,ACIDENTE,SOROCABA,SP,SDCO,2014-02-01,15:30:00,0
1371,51074,51074,INCIDENTE,COARI,AM,****,2014-02-01,19:16:00,0
1372,51421,51421,INCIDENTE,ATIBAIA,SP,SDTB,2014-02-01,20:00:00,0
1373,51162,51162,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,2014-02-02,14:30:00,0
1374,51163,51163,INCIDENTE,SÃO JOÃO DO POLÊSINE,RS,****,2014-02-03,22:25:00,0
1375,51052,51052,INCIDENTE GRAVE,BATATAIS,SP,SDBA,2014-02-04,20:20:00,0
1376,51164,51164,INCIDENTE,MACAÉ,RJ,SBME,2014-02-04,11:30:00,0
1377,50802,50802,ACIDENTE,GARUVA,SC,****,2014-02-05,10:00:00,1
1378,51165,51165,INCIDENTE,GUARULHOS,SP,SBGR,2014-02-05,13:00:00,0
1379,51179,51179,INCIDENTE,BELO HORIZONTE,MG,SBBH,2014-02-05,16:57:00,0
1380,51181,51181,INCIDENTE,CURITIBA,PR,****,2014-02-05,19:00:00,0
1381,51053,51053,INCIDENTE GRAVE,ALEGRETE,RS,****,2014-02-06,13:00:00,0
1382,51182,51182,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2014-02-06,18:24:00,0
1383,50803,50803,ACIDENTE,SILVÂNIA,GO,SWLV,2014-02-07,13:10:00,0
1384,51075,51075,INCIDENTE,FORTALEZA,CE,SBFZ,2014-02-07,21:55:00,1
1385,50804,50804,ACIDENTE,PALMAS,TO,****,2014-02-09,13:30:00,0
1386,50805,50805,ACIDENTE,REDENÇÃO,PA,****,2014-02-09,12:12:00,0
1387,51054,51054,INCIDENTE GRAVE,MARINGÁ,PR,SBMG,2014-02-09,20:40:00,0
1388,51076,51076,INCIDENTE,UBERLÂNDIA,MG,SBUL,2014-02-09,18:12:00,0
1389,51077,51077,INCIDENTE,PORTO ALEGRE,RS,SBPA,2014-02-09,22:20:00,0
1390,51185,51185,INCIDENTE,FLORIANÓPOLIS,SC,****,2014-02-09,00:20:00,0
1391,51186,51186,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,2014-02-09,17:40:00,0
1392,51189,51189,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2014-02-10,02:56:00,0
1393,51211,51211,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2014-02-10,21:44:00,0
1394,51258,51258,INCIDENTE,BELO HORIZONTE,MG,SBBH,2014-02-11,19:10:00,0
1395,50806,50806,ACIDENTE,CHAPADÃO DO SUL,MS,****,2014-02-12,09:12:00,0
1396,51259,51259,INCIDENTE,BRASÍLIA,DF,SBBR,2014-02-12,14:25:00,0
1397,51260,51260,INCIDENTE,BRASÍLIA,DF,SBBR,2014-02-12,14:10:00,0
1398,51261,51261,INCIDENTE,UBERLÂNDIA,MG,SBUL,2014-02-12,12:52:00,0
1399,51262,51262,INCIDENTE,POÇOS DE CALDAS,MG,SBPC,2014-02-12,18:30:00,0
1400,51263,51263,INCIDENTE,MANAUS,AM,SBEG,2014-02-12,10:55:00,0
1401,51055,51055,INCIDENTE GRAVE,PARÁ DE MINAS,MG,****,2014-02-13,10:30:00,0
1402,51071,51071,ACIDENTE,ARARAQUARA,SP,SBAQ,2014-02-13,17:45:00,0
1403,51432,51432,ACIDENTE,GUARIBA,SP,****,2014-02-13,17:00:00,0
1404,51264,51264,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,2014-02-14,19:42:00,0
1405,50807,50807,ACIDENTE,TRINDADE,GO,****,2014-02-15,11:30:00,0
1406,50808,50808,ACIDENTE,BRAGANÇA,PA,****,2014-02-15,22:00:00,0
1407,51019,51019,INCIDENTE GRAVE,CABO FRIO,RJ,SBCB,2014-02-16,09:52:00,0
1408,51265,51265,INCIDENTE,BRASÍLIA,DF,SBBR,2014-02-17,17:45:00,0
1409,51266,51266,INCIDENTE,BELO HORIZONTE,MG,SBPR,2014-02-17,18:30:00,0
1410,50809,50809,ACIDENTE,RIO DE JANEIRO,RJ,SBRJ,2014-02-18,13:15:00,0
1411,51267,51267,INCIDENTE,RIO BRANCO,AC,SBRB,2014-02-18,20:36:00,0
1412,50810,50810,ACIDENTE,UIRAMUTÃ,RR,SJLO,2014-02-19,17:35:00,0
1413,50952,50952,ACIDENTE,ARAGUAÍNA,TO,SWGN,2014-02-19,19:21:00,0
1414,51012,51012,ACIDENTE,ALTO PARAGUAI,MT,****,2014-02-19,14:30:00,0
1415,51268,51268,INCIDENTE,UBERLÂNDIA,MG,SBUL,2014-02-19,22:20:00,0
1416,52876,52876,ACIDENTE,RONDONÓPOLIS,MT,****,2014-02-19,11:00:00,0
1417,51017,51017,INCIDENTE,UBERLÂNDIA,MG,SBUL,2014-02-20,20:16:00,0
1418,51269,51269,INCIDENTE,BELO HORIZONTE,MG,SBBH,2014-02-20,12:48:00,0
1419,51016,51016,INCIDENTE GRAVE,SOROCABA,SP,SDCO,2014-02-21,20:44:00,0
1420,50991,50991,ACIDENTE,COTRIGUAÇU,MT,****,2014-02-24,09:00:00,0
1421,50812,50812,ACIDENTE,NOVA RAMADA,RS,****,2014-02-25,20:12:00,0
1422,50983,50983,ACIDENTE,ARAGUAÍNA,TO,****,2014-02-26,11:15:00,0
1423,51433,51433,ACIDENTE,AMERICANA,SP,SDAI,2014-02-26,15:30:00,0
1424,50975,50975,ACIDENTE,URUÇUÍ,PI,****,2014-02-27,20:30:00,0
1425,51020,51020,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,SBGL,2014-02-28,19:10:00,1
